	EG-1-MK	EG-10-MK	EG-11-MK	EG-13-MK	EG-14-MK	EG-15-MK	EG-16-MK	EG-17-MK	EG-18-MK	EG-19-MK	EG-2-MK	EG-20-MK	EG-21-MK	EG-22-MK	EG-23-MK	EG-24-MK	EG-25-MK	EG-26-MK	EG-27-MK	EG-28-MK	EG-29-MK	EG-3-MK	EG-30-MK	EG-31-MK	EG-32-MK	EG-33-MK	EG-34-MK	EG-4-MK	EG-5-MK	EG-6-MK	EG-7-MK	EG-8-MK	EG-9-MK	SBS-1-MK	SBS-10-MK	SBS-11-MK	SBS-12-MK	SBS-13-MK	SBS-14-MK	SBS-15-MK	SBS-16-MK	SBS-17-MK	SBS-18-MK	SBS-19-MK	SBS-2-MK	SBS-20-MK	SBS-21-MK	SBS-22-MK	SBS-23-MK	SBS-24-MK	SBS-25-MK	SBS-26-MK	SBS-27-MK	SBS-28-MK	SBS-29-MK	SBS-3-MK	SBS-30-MK	SBS-31-MK	SBS-32-MK	SBS-33-MK	SBS-34-MK	SBS-35-MK	SBS-36-MK	SBS-37-MK	SBS-38-MK	SBS-39-MK	SBS-4-MK	SBS-40-MK	SBS-41-MK	SBS-42-MK	SBS-43-MK	SBS-44-MK	SBS-45-MK	SBS-46-MK	SBS-47-MK	SBS-48-MK	SBS-49-MK	SBS-50-MK	SBS-51-MK	SBS-52-MK	SBS-53-MK	SBS-54-MK	SBS-55-MK	SBS-57-MK	SBS-58-MK	SBS-59-MK	SBS-6-MK	SBS-7-MK	SBS-8-MK	SBS-9-MK
EG-34-MK	0.9480200780814277	0.5755716675962075	0.8733965421081985	0.4585610708310095	0.7774679308421639	0.9375348577802566	0.5878416062465143	0.9040713887339654	0.9366424986056888	0.6101505856107083	0.8427216954824317	0.5239263803680981	0.7367540435025097	0.8545454545454545	0.6138315672058003	0.7440044617958729	0.9197992191857223	0.8932515337423312	0.7765755716675962	0.6924707194645845	0.7949804796430563	0.698159509202454	0.5456776352481874	0.9034021193530396	0.9011712214166202	0.9061907417735638	0.0	0.901728945900725	0.7601784718349136	0.8439486893474624	0.6959286112660346	0.7533742331288343	0.7966536530953708	0.7121026213050753	0.6498605688789738	0.758505298382599	0.9329615170105968	0.546793084216397	0.5869492470719465	0.5883993307306191	0.6007808142777468	0.822866703848299	0.7752370329057445	0.781148912437256	0.6003346346904629	0.7742331288343558	0.683212493028444	0.6132738427216955	0.7332961517010597	0.8152816508644729	0.6466257668711657	0.7563859453430005	0.6736196319018405	0.6749581706636921	0.7824874511991077	0.7359732292247629	0.6836586726157279	0.6711656441717792	0.5958728388176241	0.8778583379810374	0.9779141104294479	0.996430563301729	0.935861684327942	0.6691578360290017	0.7537088678192972	0.8343558282208589	0.7798103736754044	0.8742889012827663	0.8439486893474624	0.7505856107083101	0.7940881204684885	0.8223089793641941	0.9798103736754044	0.8409369771332962	0.6654768544339097	0.8665923034021193	0.5730061349693252	0.7386503067484662	0.543112102621305	0.7474623535973229	0.754489682097044	0.7339654210819855	0.7568321249302844	0.7718906860011154	0.6120468488566648	0.8006692693809259	0.5863915225878416	0.5184606804238706	0.6274400446179588	0.6201896263245956
EG-4-MK	0.6696040156162856	0.8667038482989403	0.9108756274400446	0.8874511991076408	0.6812046848856664	0.9148912437255996	0.716787506971556	0.7179029559397657	0.5551589514779699	0.8471834913552705	0.9102063580591188	0.7602900167317346	0.8361405465699944	0.698159509202454	0.8554378137200223	0.871723368655884	0.4418293363078639	0.9164528722810932	0.8547685443390964	0.9351924149470162	0.6604573340769659	0.7869492470719465	0.800223089793642	0.4954824316787507	0.886893474623536	0.8942554378137201	0.901728945900725	0.0	0.8583379810373676	0.551143335192415	0.9002788622420524	0.7685443390964863	0.7822643614054657	0.7375348577802565	0.882989403234802	0.9000557724484105	0.8327941996653653	0.8871165644171779	0.8595649749023982	0.8923591745677635	0.8459564974902398	0.9566090351366425	0.9580591187953151	0.8459564974902398	0.9235917456776352	0.9160066926938093	0.9134411600669269	0.7945343000557724	0.9110987172336865	0.8790853318460681	0.784941438929169	0.8798661461238149	0.9295036252091466	0.9015058561070831	0.8645844952593419	0.905521472392638	0.8169548243167875	0.5445621862799777	0.8621305075292806	0.74366982710541	0.5002788622420524	0.9959843837144451	0.9688789737869492	0.8639152258784161	0.8692693809258226	0.675292805354155	0.9167875069715561	0.9365309537088679	0.3838259899609593	0.91723368655884	0.9354155047406582	0.9519241494701618	0.9799219185722253	0.9450083658672616	0.9078639152258784	0.9374233128834356	0.8484104852203012	0.9568321249302845	0.932069157836029	0.8607919687674289	0.9401003904071389	0.9331846068042388	0.9028443948689348	0.9490239821528165	0.8855549358616843	0.6575571667596207	0.8804238706079197	0.713218070273285	0.69079754601227	0.8620189626324596
EG-5-MK	0.8581148912437256	0.9237032905744562	0.9428890128276631	0.9512548800892359	0.8812046848856665	0.9190184049079755	0.5742331288343558	0.8363636363636363	0.8872281093139989	0.5871723368655885	0.8252091466815393	0.7984383714445065	0.8891243725599554	0.8586726157278305	0.5218070273284997	0.9005019520356944	0.8687116564417178	0.9372002230897937	0.8963747908533185	0.958728388176241	0.8532069157836029	0.8397099832682655	0.5860568878973786	0.8290016731734523	0.8862242052426101	0.9210262130507529	0.7601784718349136	0.8583379810373676	0.0	0.8663692136084774	0.6577802565532627	0.8032348020078082	0.7273842721695483	0.8901282766313441	0.9021751254880089	0.9519241494701618	0.8885666480758505	0.9221416620189626	0.8991634132738427	0.94712771890686	0.894590072504183	0.977356385945343	0.9801450083658673	0.7223647518126046	0.9782487451199108	0.9637479085331846	0.9795872838817624	0.5825989960959286	0.969771332961517	0.9197992191857223	0.811154489682097	0.9042944785276074	0.9731176798661462	0.9357501394311211	0.9051868377021751	0.9674288901282766	0.8729503625209146	0.8814277746793084	0.6276631344116007	0.8809815950920246	0.9076408254322365	0.9981037367540435	0.9907417735638595	0.8681539319576129	0.9466815393195761	0.894701617401004	0.9653095370886782	0.9554935861684328	0.8822085889570552	0.9707752370329057	0.9401003904071389	0.9682097044060234	0.9842721695482431	0.9776910206358059	0.9717791411042945	0.9712214166201897	0.924372559955382	0.9762409369771333	0.9871723368655884	0.8860011154489682	0.9740100390407139	0.9832682654768544	0.9363078639152259	0.9788064696040156	0.875627440044618	0.8697155605131065	0.9498047964305633	0.8279977691020636	0.8841048522030117	0.9205800334634691
EG-6-MK	0.626659230340212	0.8706079196876743	0.7512548800892359	0.9000557724484105	0.5983268265476854	0.8102621305075293	0.6842163970998327	0.5992191857222532	0.6073619631901841	0.8141662018962632	0.8783045175683213	0.7519241494701617	0.7219185722253207	0.5714445064138316	0.683324037925265	0.8350250976017847	0.46636921360847744	0.8470719464584495	0.7994422755158952	0.822532069157836	0.5830451756832125	0.6462911321807028	0.731957612939208	0.5067484662576687	0.8306748466257668	0.769994422755159	0.8439486893474624	0.551143335192415	0.8663692136084774	0.0	0.7821528165086448	0.7309537088678193	0.6983825989960959	0.6786391522587841	0.8707194645844952	0.8878973786949247	0.7651979921918572	0.8838817624093698	0.8475181260457334	0.8837702175125488	0.7963190184049079	0.9267150027886224	0.8667038482989403	0.830117122141662	0.9038482989403235	0.9103179029559397	0.8612381483547128	0.7847183491355271	0.8939208031232571	0.8586726157278305	0.8171779141104294	0.8358059118795315	0.9192414947016174	0.7687674288901283	0.8481873954266592	0.8373675404350251	0.7752370329057445	0.5731176798661461	0.8553262688232013	0.7051868377021752	0.6361405465699944	0.9345231455660904	0.8345789180145008	0.8942554378137201	0.830117122141662	0.5528165086447295	0.8659230340211935	0.8667038482989403	0.5041829336307864	0.833686558839933	0.8486335750139431	0.8914668153931957	0.9196876742889013	0.8477412158393753	0.9123257110987172	0.890239821528165	0.8006692693809259	0.8213050752928054	0.9139988845510318	0.7365309537088678	0.9112102621305075	0.920803123257111	0.8708310094813162	0.875627440044618	0.8450641383156721	0.5813720022308979	0.7968767428890128	0.6767428890128276	0.6713887339654211	0.8511991076408254
EG-7-MK	0.9373117679866146	0.9179029559397658	0.7185722253206915	0.9099832682654768	0.8419408812046849	0.8124930284439487	0.6139431121026213	0.8091466815393196	0.950697155605131	0.6344673731176799	0.7295036252091467	0.7790295593976576	0.8455103179029559	0.7830451756832125	0.49336307863915224	0.9666480758505298	0.7629670942554378	0.9491355270496374	0.894366982710541	0.8080312325711099	0.9015058561070831	0.7079754601226994	0.5604015616285555	0.8171779141104294	0.8750697155605132	0.8504182933630786	0.6959286112660346	0.9002788622420524	0.6577802565532627	0.7821528165086448	0.0	0.8382598996095929	0.6849972113775795	0.8321249302844395	0.9376464026770776	0.9310652537646402	0.8750697155605132	0.9235917456776352	0.8326826547685443	0.9191299498047965	0.9291689905186837	0.9644171779141104	0.9222532069157836	0.803680981595092	0.9399888455103179	0.9456776352481874	0.9074177356385945	0.5910764082543224	0.9384272169548243	0.8303402119353039	0.8272169548243168	0.9464584495259342	0.9477969882877858	0.8833240379252649	0.9385387618516453	0.8733965421081985	0.9378694924707195	0.9363078639152259	0.5683212493028444	0.8925822643614054	0.9524818739542666	0.9405465699944228	0.902063580591188	0.8315672058003346	0.8395984383714445	0.8421639709983268	0.8623535973229225	0.8883435582822086	0.9179029559397658	0.9001673173452315	0.8936977133296151	0.94712771890686	0.9249302844394869	0.9029559397657557	0.9166759620747351	0.9303959843837144	0.8578918014500837	0.890351366424986	0.9530395984383715	0.8639152258784161	0.950697155605131	0.9599553820412716	0.9340769659788065	0.9034021193530396	0.8799776910206358	0.9161182375906303	0.8513106525376464	0.8362520914668153	0.8900167317345231	0.9189068600111545
EG-8-MK	0.7388733965421082	0.7688789737869492	0.8892359174567763	0.8134969325153374	0.6501952035694367	0.8858895705521472	0.6659230340211936	0.7409927495817067	0.7552704963747908	0.7522587841606246	0.8460680423870608	0.6567763524818739	0.7421081985499164	0.6781929726715002	0.7648633575013943	0.7066369213608478	0.7327384272169548	0.8522030117122141	0.7730061349693251	0.8598996095928612	0.6623535973229224	0.7351924149470161	0.7311767986614612	0.6947016174010039	0.8358059118795315	0.8889012827663134	0.7533742331288343	0.7685443390964863	0.8032348020078082	0.7309537088678193	0.8382598996095929	0.0	0.7289459007250418	0.6948131622978249	0.81494701617401	0.6990518683770217	0.8210819854991634	0.792414947016174	0.7003904071388733	0.8223089793641941	0.7815950920245399	0.9090909090909091	0.848856664807585	0.7385387618516452	0.8244283324037925	0.8389291689905187	0.6951477969882878	0.7341885108756274	0.751031790295594	0.8403792526491913	0.7392080312325711	0.7590630228667038	0.8737311767986614	0.8117122141662019	0.8581148912437256	0.8669269380925823	0.70228667038483	0.7219185722253207	0.7461238148354713	0.8133853876185164	0.841606246514222	0.9858337981037367	0.9716675962074736	0.7905186837702175	0.8703848298940323	0.7191299498047964	0.9252649191299498	0.8543223647518126	0.7417735638594535	0.8442833240379253	0.7904071388733965	0.8749581706636921	0.9666480758505298	0.9132180702732849	0.8065811489124373	0.879531511433352	0.6986056887897378	0.8383714445064139	0.8352481873954266	0.7894032348020078	0.8870050195203569	0.856887897378695	0.735861684327942	0.7311767986614612	0.7930842163970998	0.7060791968767429	0.8478527607361963	0.6276631344116007	0.6089235917456777	0.8146123814835471
EG-9-MK	0.8179587283881763	0.9218070273284997	0.8281093139988845	0.9552704963747909	0.7151143335192415	0.8290016731734523	0.6468488566648076	0.5790295593976575	0.7517010596765198	0.7713329615170106	0.766201896263246	0.7404350250976018	0.845287228109314	0.6948131622978249	0.6626882320133853	0.8500836586726157	0.6777467930842164	0.9393195761293921	0.6253206915783603	0.8208588957055215	0.7673173452314557	0.7077523703290575	0.7089793641940881	0.6401561628555493	0.7499163413273843	0.8482989403234802	0.7966536530953708	0.7822643614054657	0.7273842721695483	0.6983825989960959	0.6849972113775795	0.7289459007250418	0.0	0.7416620189626325	0.9278304517568321	0.9687674288901282	0.7196876742889012	0.9262688232013385	0.85287228109314	0.9590630228667039	0.8796430563301729	0.9278304517568321	0.8371444506413832	0.7165644171779141	0.9648633575013943	0.9647518126045733	0.9030674846625767	0.7023982152816509	0.9721137757947574	0.8013385387618517	0.7764640267707752	0.886558839933073	0.9744562186279978	0.886670384829894	0.9250418293363079	0.9222532069157836	0.8802007808142778	0.8133853876185164	0.7263803680981595	0.8013385387618517	0.7370886781929726	0.9214723926380368	0.9155605131065254	0.8691578360290017	0.8156162855549358	0.7378694924707194	0.9200223089793642	0.7151143335192415	0.7904071388733965	0.912883435582822	0.8622420524261015	0.9663134411600669	0.939654210819855	0.7674288901282766	0.9519241494701618	0.9102063580591188	0.9102063580591188	0.9000557724484105	0.9888455103179029	0.8171779141104294	0.9590630228667039	0.9878416062465142	0.9540435025097602	0.9239263803680982	0.9097601784718349	0.7386503067484662	0.8853318460680424	0.7259341885108757	0.7838259899609593	0.920914668153932
SBS-1-MK	0.7870607919687674	0.739431121026213	0.8450641383156721	0.7674288901282766	0.6372559955382041	0.7936419408812047	0.7060791968767429	0.6468488566648076	0.7365309537088678	0.8127161182375906	0.8160624651422197	0.5784718349135527	0.8221974344673731	0.7291689905186838	0.8835471277189069	0.8174010039040714	0.7190184049079754	0.8880089235917457	0.7896263245956497	0.8121583937534858	0.652649191299498	0.6561070831009481	0.7987730061349694	0.6977133296151701	0.8333519241494701	0.7155605131065254	0.7121026213050753	0.7375348577802565	0.8901282766313441	0.6786391522587841	0.8321249302844395	0.6948131622978249	0.7416620189626325	0.0	0.7775794757389849	0.8215281650864473	0.6733965421081985	0.7711098717233686	0.5296151701059677	0.7107640825432237	0.713106525376464	0.9203569436698271	0.8542108198549916	0.8377021751254881	0.7987730061349694	0.8160624651422197	0.7401003904071388	0.7460122699386503	0.8146123814835471	0.7411042944785277	0.5994422755158951	0.8160624651422197	0.7795872838817625	0.6558839933073062	0.7197992191857222	0.6426101505856107	0.7756832124930284	0.618627997769102	0.8162855549358616	0.6893474623535973	0.7426659230340212	0.8621305075292806	0.8313441160066927	0.8194088120468489	0.852537646402677	0.6148354712771891	0.5892916899051869	0.8194088120468489	0.7222532069157837	0.7673173452314557	0.7417735638594535	0.9290574456218628	0.8363636363636363	0.8283324037925265	0.7615170105967652	0.8810931399888455	0.6872281093139989	0.7385387618516452	0.8255437813720022	0.62643614054657	0.8766313441160067	0.8590072504182934	0.8109313998884551	0.8015616285554936	0.8142777467930842	0.6953708867819297	0.5495817066369214	0.5366424986056888	0.6440602342442833	0.766090351366425
SBS-10-MK	0.9039598438371444	0.4687116564417178	0.8497490239821528	0.6002230897936419	0.7825989960959286	0.9366424986056888	0.7890686001115449	0.9382041271611824	0.9152258784160625	0.8016731734523146	0.947239263803681	0.6677077523703291	0.8631344116006693	0.9289459007250418	0.8089235917456776	0.6571109871723368	0.9066369213608477	0.8706079196876743	0.6964863357501394	0.6650306748466258	0.8696040156162855	0.7933073061907417	0.7920803123257111	0.8989403234802008	0.8799776910206358	0.894366982710541	0.6498605688789738	0.882989403234802	0.9021751254880089	0.8707194645844952	0.9376464026770776	0.81494701617401	0.9278304517568321	0.7775794757389849	0.0	0.7437813720022309	0.8919129949804796	0.5944227551589515	0.7437813720022309	0.6951477969882878	0.709537088678193	0.8049079754601227	0.6543223647518126	0.8968209704406024	0.5908533184606805	0.7292805354155047	0.637479085331846	0.8885666480758505	0.554601226993865	0.8557724484104853	0.8294478527607362	0.6484104852203012	0.43837144450641385	0.690686001115449	0.6976017847183491	0.7066369213608478	0.687005019520357	0.7675404350250976	0.7997769102063581	0.9311767986614612	0.9493586168432794	0.9850529838259899	0.9683212493028444	0.8161740100390407	0.8419408812046849	0.8011154489682097	0.8403792526491913	0.8457334076965979	0.8730619074177356	0.701617401003904	0.7459007250418294	0.5927495817066369	0.9605131065253765	0.8315672058003346	0.7693251533742331	0.8290016731734523	0.7270496374790854	0.7844952593418851	0.5498047964305633	0.5919687674288902	0.5807027328499721	0.4346904629113218	0.5074177356385945	0.5443390964863357	0.615281650864473	0.8330172894590072	0.7743446737311768	0.7074177356385946	0.7254880089235918	0.7530395984383714
SBS-11-MK	0.9373117679866146	0.7401003904071388	0.8861126603457892	0.732069157836029	0.8362520914668153	0.9401003904071389	0.8470719464584495	0.9647518126045733	0.9332961517010597	0.8510875627440044	0.958393753485778	0.8238706079196877	0.7726715002788622	0.9211377579475739	0.8752928053541551	0.7389849414389291	0.9200223089793642	0.7875069715560513	0.8752928053541551	0.8701617401003904	0.8919129949804796	0.8532069157836029	0.8158393753485778	0.9050752928053541	0.9099832682654768	0.8965978806469604	0.758505298382599	0.9000557724484105	0.9519241494701618	0.8878973786949247	0.9310652537646402	0.6990518683770217	0.9687674288901282	0.8215281650864473	0.7437813720022309	0.0	0.9168990518683771	0.7174567763524818	0.7257110987172337	0.7083100948131623	0.8078081427774679	0.7740100390407139	0.7873954266592303	0.8103736754043502	0.7291689905186838	0.7515895147796988	0.5337423312883436	0.886558839933073	0.645510317902956	0.8393753485778026	0.8732849972113775	0.8090351366424986	0.7801450083658673	0.8100390407138873	0.8288901282766313	0.792191857222532	0.6045733407696597	0.819074177356386	0.8010039040713888	0.9346346904629114	0.9780256553262688	0.9958728388176241	0.9910764082543224	0.8886781929726715	0.8732849972113775	0.8710540992749581	0.8976017847183492	0.8836586726157278	0.8847741215839375	0.8104852203011712	0.7241494701617401	0.8736196319018404	0.9800334634690463	0.8967094255437814	0.7991076408254323	0.8646960401561629	0.6063580591187954	0.7933073061907417	0.7353039598438371	0.9046291132180703	0.848968209704406	0.8005577244841049	0.7241494701617401	0.7353039598438371	0.7926380368098159	0.803792526491913	0.8237590630228667	0.7229224762967095	0.6815393195761293	0.7422197434467374
SBS-12-MK	0.8549916341327384	0.9042944785276074	0.8391522587841607	0.9335192414947017	0.7976575571667596	0.6295593976575572	0.8363636363636363	0.6168432794199665	0.8261015058561071	0.9010596765197992	0.6169548243167875	0.6972671500278862	0.8737311767986614	0.8497490239821528	0.9061907417735638	0.8475181260457334	0.800111544896821	0.9085331846068042	0.8292247629670942	0.8051310652537647	0.8356943669827105	0.7533742331288343	0.8803123257110987	0.7425543781372003	0.8	0.5984383714445064	0.9329615170105968	0.8327941996653653	0.8885666480758505	0.7651979921918572	0.8750697155605132	0.8210819854991634	0.7196876742889012	0.6733965421081985	0.8919129949804796	0.9168990518683771	0.0	0.8963747908533185	0.8631344116006693	0.8987172336865589	0.8329057445621862	0.9211377579475739	0.841494701617401	0.845175683212493	0.9047406581148912	0.8991634132738427	0.8182933630786392	0.8549916341327384	0.8911321807027328	0.9045175683212493	0.8348020078081427	0.8219743446737312	0.9268265476854434	0.6268823201338539	0.8942554378137201	0.6843279419966537	0.8431678750697156	0.8085889570552147	0.894032348020078	0.8312325711098717	0.7110987172336866	0.7361963190184049	0.8240936977133296	0.9365309537088679	0.8950362520914669	0.5747908533184607	0.8128276631344116	0.7957612939208031	0.8382598996095929	0.7907417735638594	0.6693809258226436	0.9461238148354713	0.7517010596765198	0.6964863357501394	0.9180145008365868	0.8788622420524261	0.8423870607919688	0.6020078081427774	0.9402119353039599	0.7675404350250976	0.9176798661461238	0.9230340211935304	0.8967094255437814	0.864249860568879	0.8952593418851088	0.8182933630786392	0.8545454545454545	0.7810373675404351	0.7945343000557724	0.860568878973787
SBS-13-MK	0.9301728945900725	0.5630786391522588	0.9049637479085332	0.3328499721137758	0.8325711098717233	0.9423312883435583	0.7789180145008366	0.9325153374233128	0.9211377579475739	0.8240936977133296	0.9454545454545454	0.728276631344116	0.795984383714445	0.9344116006692694	0.8449525934188511	0.6965978806469604	0.9260457334076966	0.8965978806469604	0.8166201896263245	0.7876185164528723	0.8877858337981037	0.8368098159509203	0.8446179587283882	0.8871165644171779	0.9000557724484105	0.8931399888455103	0.546793084216397	0.8871165644171779	0.9221416620189626	0.8838817624093698	0.9235917456776352	0.792414947016174	0.9262688232013385	0.7711098717233686	0.5944227551589515	0.7174567763524818	0.8963747908533185	0.0	0.6507529280535416	0.42822085889570555	0.5783602900167317	0.8761851645287229	0.7615170105967652	0.9089793641940881	0.6003346346904629	0.7740100390407139	0.6134969325153374	0.8765197992191858	0.6204127161182376	0.8292247629670942	0.6672615727830452	0.7316229782487451	0.6206358059118795	0.7312883435582822	0.8229782487451199	0.7222532069157837	0.6026770775237033	0.49146681539319576	0.7469046291132181	0.9271611823759063	0.9601784718349136	0.9920803123257111	0.9832682654768544	0.48020078081427775	0.7163413273842721	0.8169548243167875	0.803904071388734	0.8712771890686001	0.8738427216954824	0.716899051868377	0.7416620189626325	0.8061349693251534	0.9815950920245399	0.8586726157278305	0.5116564417177915	0.9037367540435025	0.5116564417177915	0.7596207473508088	0.4045733407696598	0.7905186837702175	0.7634132738427217	0.7007250418293363	0.6615727830451756	0.735861684327942	0.6563301728945901	0.781148912437256	0.6708310094813162	0.5180145008365867	0.5650864472950362	0.35337423312883437
SBS-14-MK	0.917010596765198	0.6683770217512549	0.8809815950920246	0.6994980479643056	0.7345231455660903	0.9284997211377579	0.796207473508087	0.8825432236475181	0.8887897378694924	0.773452314556609	0.9138873396542109	0.6148354712771891	0.7753485778025655	0.8186279977691021	0.8223089793641941	0.7946458449525934	0.8834355828220859	0.8887897378694924	0.8157278304517568	0.8184049079754602	0.7537088678192972	0.7235917456776353	0.7732292247629671	0.8401561628555494	0.8632459564974903	0.8916899051868377	0.5869492470719465	0.8595649749023982	0.8991634132738427	0.8475181260457334	0.8326826547685443	0.7003904071388733	0.85287228109314	0.5296151701059677	0.7437813720022309	0.7257110987172337	0.8631344116006693	0.6507529280535416	0.0	0.6166201896263246	0.69079754601227	0.905633017289459	0.8719464584495259	0.9001673173452315	0.728165086447295	0.7666480758505299	0.7090909090909091	0.7788064696040156	0.7211377579475738	0.6732849972113776	0.47406581148912436	0.8253206915783603	0.7618516452872282	0.7592861126603457	0.6555493586168433	0.7370886781929726	0.7125488008923592	0.701728945900725	0.758282208588957	0.633909648633575	0.9262688232013385	0.9915225878416063	0.9606246514221974	0.7445621862799777	0.7756832124930284	0.8590072504182934	0.645398773006135	0.8575571667596208	0.8542108198549916	0.7881762409369771	0.8166201896263245	0.92069157836029	0.9776910206358059	0.8822085889570552	0.679085331846068	0.8411600669269381	0.5528165086447295	0.8292247629670942	0.7122141662018963	0.7587283881762409	0.875515895147797	0.8335750139431121	0.7640825432236475	0.7938650306748466	0.7349693251533742	0.8146123814835471	0.42387060791968767	0.5753485778025655	0.6769659788064696	0.7084216397099833
SBS-15-MK	0.9403234802007808	0.6470719464584496	0.9088678192972671	0.43234802007808143	0.8487451199107641	0.9528165086447296	0.8572225320691579	0.9582822085889571	0.9349693251533743	0.8576687116564418	0.965867261572783	0.7411042944785277	0.7522587841606246	0.9223647518126046	0.879196876742889	0.769659788064696	0.9215839375348578	0.9098717233686558	0.8841048522030117	0.8952593418851088	0.8518683770217512	0.8514221974344673	0.8404907975460123	0.9125488008923591	0.9199107640825432	0.8931399888455103	0.5883993307306191	0.8923591745677635	0.94712771890686	0.8837702175125488	0.9191299498047965	0.8223089793641941	0.9590630228667039	0.7107640825432237	0.6951477969882878	0.7083100948131623	0.8987172336865589	0.42822085889570555	0.6166201896263246	0.0	0.39386503067484663	0.9003904071388734	0.8726157278304517	0.9427774679308422	0.4638036809815951	0.6274400446179588	0.6886781929726715	0.8508644729503625	0.6625766871165644	0.7833798103736754	0.6277746793084217	0.660122699386503	0.6701617401003904	0.7679866146123815	0.7969882877858337	0.558393753485778	0.7151143335192415	0.46279977691020635	0.7819297267150028	0.8539877300613496	0.9728945900725042	0.9970998326826548	0.9858337981037367	0.6172894590072504	0.7032905744562187	0.8919129949804796	0.6300055772448411	0.9022866703848299	0.8741773563859453	0.7936419408812047	0.7858337981037368	0.9153374233128835	0.9832682654768544	0.9108756274400446	0.4551031790295594	0.8855549358616843	0.4343558282208589	0.7796988287785834	0.44461795872838816	0.8480758505298382	0.8646960401561629	0.6546569994422755	0.7992191857222533	0.8269938650306748	0.645510317902956	0.7910764082543223	0.6128276631344116	0.43703290574456216	0.5021751254880089	0.41383156720580033
SBS-16-MK	0.8826547685443391	0.6938092582264361	0.8776352481873955	0.6064696040156163	0.7550474065811489	0.947239263803681	0.7866146123814836	0.8925822643614054	0.8742889012827663	0.8179587283881763	0.965755716675962	0.6691578360290017	0.807473508087005	0.8487451199107641	0.8330172894590072	0.7774679308421639	0.8769659788064696	0.8819854991634133	0.814835471277189	0.8621305075292806	0.7926380368098159	0.7821528165086448	0.792191857222532	0.8484104852203012	0.9052983825989961	0.8998326826547686	0.6007808142777468	0.8459564974902398	0.894590072504183	0.7963190184049079	0.9291689905186837	0.7815950920245399	0.8796430563301729	0.713106525376464	0.709537088678193	0.8078081427774679	0.8329057445621862	0.5783602900167317	0.69079754601227	0.39386503067484663	0.0	0.8773006134969326	0.8621305075292806	0.8845510317902956	0.4800892359174568	0.5646402677077523	0.7369771332961517	0.7761293920803123	0.6797546012269938	0.8291132180702733	0.6185164528722811	0.5519241494701618	0.6893474623535973	0.7078639152258784	0.8088120468488567	0.5201338538761852	0.6449525934188511	0.5199107640825432	0.8294478527607362	0.8250976017847184	0.9040713887339654	0.9895147796988287	0.9448968209704406	0.7209146681539319	0.7174567763524818	0.8092582264361405	0.6475181260457334	0.8689347462353597	0.7912994980479643	0.7796988287785834	0.8242052426101506	0.8767428890128277	0.9684327941996653	0.8733965421081985	0.5841606246514222	0.8835471277189069	0.5624093697713329	0.8097044060234244	0.5678750697155606	0.7672058003346347	0.8211935303959844	0.6056887897378694	0.7316229782487451	0.8340211935303959	0.5898494143892917	0.7978806469604015	0.6403792526491913	0.4392638036809816	0.5114333519241495	0.5890686001115449
SBS-17-MK	0.9714445064138316	0.8820970440602343	0.8889012827663134	0.7898494143892917	0.8723926380368098	0.9519241494701618	0.8442833240379253	0.9820412716118238	0.9560513106525377	0.8662576687116564	0.9769102063580591	0.8166201896263245	0.9118795315114333	0.9595092024539877	0.8663692136084774	0.8825432236475181	0.9313998884551031	0.6921360847741216	0.7599553820412717	0.7331846068042387	0.9125488008923591	0.9001673173452315	0.7592861126603457	0.9364194088120469	0.9185722253206916	0.9195761293920803	0.822866703848299	0.9566090351366425	0.977356385945343	0.9267150027886224	0.9644171779141104	0.9090909090909091	0.9278304517568321	0.9203569436698271	0.8049079754601227	0.7740100390407139	0.9211377579475739	0.8761851645287229	0.905633017289459	0.9003904071388734	0.8773006134969326	0.0	0.5907417735638595	0.8350250976017847	0.7556051310652537	0.7860568878973787	0.7832682654768545	0.9569436698271054	0.8630228667038483	0.9312883435582822	0.9579475738984942	0.7419966536530954	0.8691578360290017	0.8508644729503625	0.7002788622420524	0.8590072504182934	0.8035694366982711	0.9249302844394869	0.9403234802007808	0.9530395984383715	0.9965421081985499	0.9788064696040156	0.9829336307863915	0.9421081985499163	0.9455660903513664	0.9097601784718349	0.9559397657557167	0.8519799219185722	0.9522587841606247	0.8702732849972113	0.86781929726715	0.7036252091466816	0.9852760736196319	0.8072504182933631	0.905521472392638	0.7634132738427217	0.8499721137757947	0.8820970440602343	0.8412716118237591	0.9001673173452315	0.6950362520914668	0.7725599553820413	0.8777467930842164	0.8484104852203012	0.7408812046848857	0.8960401561628556	0.8896820970440602	0.8688232013385387	0.9021751254880089	0.9002788622420524
